cardId,listId,pageId,text
7848553,5,3,确实是网页问题。凌晨的那个网页很容易炸;策划就是运营。难道要找中国网通。中国电信？;已经知道问题了。现在想删帖。不知道怎么删。。。。就算了;我是卸载了重装;每天40个狗策划还嫌多？现在游戏里面是一张票都不给。普通玩家真会一天3。40买票去碰运气？;搞清楚什么是策划再来说吧 看你都说找网通电信了 我就知道和你没什么好说的了
7850538,1,3,TX黑名单+1;虽然你的想法非常棒。而且绝大多数玩家应该都喜欢。但是……策划现在极度懒惰且在坑钱方面堪称无所不用其极。你让他整这些怕不是比刨了他祖fen还难;醒醒。老马亏得只能骑自行车了;当初的幸运增幅+1-1可是超大的福利啊;DNF的活动是为了保持玩家日活的。不是为了提升玩家群体整体毕业率的。想要加速毕业的活动大部分都在氪金活动那边。;能想到这点我感觉就能理解策划在设计活动时的思路了——拿一些无关痛痒的奖励吊住尽可能多玩家群体。使其坚持每天上线打卡。;以前的幸运强化/增幅券;意思是要花钱花时间的都不算福利;这些能挣更多的钱吗？侧滑只关心这一点。;送的代币券=盒子=复活币;你被解雇了 明天不用来上班了
7848860,16,1,我再也不玩女角色了;打团来桑巴套 没桑巴套的滚;在时装上花的钱比在装备上花的还多了。。。;附魔没时限。落后一个版本的附魔都没问题。 时装过了这个村可就没这个店了;美是一辈子的;不错不错。合格了;漂亮才能玩的下去;没色色的时装连刷深渊的欲望都没有;这个胸部是啥时装啊;装备附魔一年淘汰一次 时装可是跟你到停服
7847525,1,3,1111111111111;看看;这婚纱还挺好看;来了来了;这么早;1111111;y1s1。比黄的好看;来了来了;前排;康康
7849355,8,3,其实我可以升级工作服去测试。不过我还想攒着材料官网一下。18.5个智慧结晶呢？现在属于杞人忧天了。毕竟神话都没有;我这周四就升级。我狂乱神话正好可以用工作服。等我明天消息吧。;而且我也是走火强的星之海;看一看;可以;那等你消息了;这样的话 感觉就带老兵把。感觉是触发不了的 星之海是同步最高 冰强就算加了24还是火最高 依然是火强同步冰强;论坛已经有人说过这个问题了。你这种是无法吃到24属强加成的。没有火属性攻击的话。冰属性那个24冰强没用。必须得触发肩膀加火强;堆火强就行。图里冰光属强自动同步跟火强一样数值;搞个有火属性的光剑吧。不花钱也不耽误你输出;万一出个大自然神话上衣。走3233。这就亏了24属强了
7850017,16,1,参考武器强化白->蓝最后金。每刷500次深渊神话爆率增加0.25%（原有基础上加算）。上不封顶。账号共享。出神话后重置。怎么样;当然爆率增加也可能不是0.25%;钻石增幅12三连败;当神话爆率真刷到90%的时候。三连败也无所谓了。不到60个石头而已。而且越不出越容易出毕竟90%呢;保底是肯定会有的。神话现在是只能穿一件。策划如果想继续拓展神话装备那只有多穿着一条路。现在来看有人已经多件有人一个没有。也就是说想要神话多穿就必须建立在较容易的保底上。不然神话机制很难完善的走下去
7849414,16,2,兄弟。黑武没有1绝技能。。。;回错楼了胸弟;再次相反;歧路鞋子包含17%白字和CP词条。计算器认定21%。歧路腰带包含20%三攻和觉醒词。计算器认定8%;这21%和8%是将该技能的提升等效全技能提升后计算得出。但是其实鞋子CP词条的提升吃不到腰带觉醒词条的提升;假设没有稀释。计算器计算的总提升是1.17*1.21*1.2*1.08;但是如果带入CP技能：觉醒技能：其他技能4:3:3的占比。那么总提升是(0.21/0.4+1)*1.17*1.2*0.4+(0.08/0.3+1)*1.17*1.2*0.3+1.17*1.2*0.3。是小于前者的。;好的;作为一个只有心痛如绞的诀别的非洲玩家。只能歧路肩腰鞋这么走了;我有神话次元耳环和神话手搓上衣。要走歧路的话用哪个比较好呢;歧路鞋子腰带也就元素这畸形职业能用吧;还行;我相信百分之90的黑武玩家走歧路肩腰鞋完全只是为了个人词条的攻速;计算器鞋子的21貌似说的是除去白字之后。CP提升的补正吧。我用我自己的号分别穿鞋和不穿鞋测试了一下。发现CP的补正不是21貌似是17上下。也就是这个CP可以理解成技能攻击力＋17%。腰带还没试过。（我是剑鬼。带的45+魂破的CP。打的是20S的木桩。一次45+3次魂破。不知道自己手法对不对。所以17这个提升目前仅仅对我这个手法是这样的。最终结果有待商榷。）
7848708,1,3,以前的马戏团冷却药剂是真的很香。加算减冷却。不过未来应该没可能再现了。现在好多人刷史诗套都追求伤害。追求数据。追求顶端。我就不一样了。我追求快乐～在有一定装备基础上自由发挥。如果能创造出自己的玩法那最好了。还记得以前猴戏能用的时候百花齐放。人都多大胆。猴戏有多高产。骚套路层出不穷。按最新的体验服更新来看感觉未来2+2重置券。深渊金色柱子几率药都是有可能的。过年出了谋略战。现在出了绝望塔。都是挺不错的活动。在每日刷图深渊打团副本之余添加量了不少趣味性。;ps:今年好像还没出啥养成活动呢！怕不是要养使徒宝宝来玩玩;深渊票最实在;装扮扩建啊啊啊啊 不想冲20块钱买7格 求送;传说狗眼和异界精髓啊;红玉髓换的各种药都可以加入公会商店。现在大号都在肝深渊。没有多余的疲劳再去哈利刷每日任务。直接商城拍卖行买药又有点贵。能加入公会兑换就好了;把随机白蓝紫符文盒子按不同价格也上架工会商店就好了。最好再加上护石重锻的材料;华丽随机可以。给一些合灿烂的希望;仓库升级吧。现在史诗太多了。仓库最高级也不够用了。;索德罗斯真是小号福音。复活药加索德罗斯。丢大技能。丢完了死亡重置。多放点药剂进去也行。毕竟我带路人的时候发现他们都不知道还能吃药。我都送他们几个。免得用复活币。当然如果加入杜尔夫的话就完蛋了。奶更没人带了哈哈。;我也举得。护石和符文。然后再多加一些药剂
7849908,16,3,去C程序员才对;头肩腰带老兵啊;次元3大幽魂3吞粪3;这套只是理论高吧 实战容易暴毙 伤害还不是瞬间结算;愤怒3是上衣项链左槽;当我打出问号。不是我有问题。是你有问题;数据高是挺高的。就是有个挺难受的副作用;地上捡的。现在不闪光了。上次出过捡起来看右上角信息才知道;你把恍惚换777 就知道是恍惚的问题了;吞噬愤怒只适合两件套。三件套拉垮。有神话也不行。;xianm
7850065,16,1,如题 qq200897701
7850059,16,1,下阶段刷恶改军神神话了;红10力量居然没上5000  早上赶着上班手法贼菜测一下才4000e;没必要 有军神也就多个500e 可以搞增幅附魔 和别的号;压根没买票刷。我现在才刷了2600多次深渊
7849310,16,2,强无敌;IG-The Bug;我没有单杀the shy 我只是一打2双杀了他们;——s10冠军上单the bug;我忘了是哪个大幽魂套有属性白字了;肯定是提升特大的。;铁匠2换工作服2甚至都有10%提升;这里也有饭友？;手搓3某些时候比水果3强;眉头一皱。熔岩巨兽
7848568,16,3,希洛克开团了。没三觉的别点;因为是马服。伤害都是溢出的牌面保证进组啊。马服这环境到时候神话门槛一拉。三觉新幻神？你瞅瞅你一身装备连个彩字都没有。可以打但不要。神话王爷里面请;那看看她们有没有鬼剑士多;估计剩下的不到20%;国服伤害比韩服高那么多 没三觉也一样打 就是有些lowB整天宣扬这歧视那个低人一等的带节奏 但也和我没什么关系 反正我没三觉的角色有本打;90%的玩家3觉了;我是四叔。我的三觉在9月份能看到就不错了。我的职业还有N个BUG。其中有严重的影响伤害的BUG。但是我支持神话保底;因为三觉就是保底机制啊。姜正浩只要想保住自己家人。总不可能让某个职业永远不三觉吧;国庆更新希洛克的话。排除现在已知三绝。应该还会更新3到4个大职业。;可不就是这么真实吗
7850275,8,4,吃糖。恭喜楼主;吃糖;看硬盘;吃糖;吃糖;吃糖;羡慕;把电脑给我。我看下图片;羡慕;#在这里快速回复#吃糖
7847948,16,2,多人运动;多人运动啊。;鸳鸳相抱何时了。奶妈奶萝看热闹;心悦组队却一人2212424670637;多人运动;是真男人就带三个奶爸;宁就是罗志祥？白天极限挑战。晚上挑战极限？;哈哈哈哈。可以;多 多人运动;多人运动
7849388,5,3,这补丁。卧槽。这补丁;这补丁。卧槽。这补丁;這補丁看的都沒刷深淵的慾望了;不会啊我觉得看文字好;噗。这补丁。其实没必要吧。开始可能不习惯 每天爆几个毒瘤就能记得名字了（一个多月了我大部分都能认识了;这补丁。卧槽。这补丁;补丁。卧槽。这补丁;这补丁。卧槽。这补丁;这补丁。卧槽。这补丁;这朴实无华的补丁   i了i了  
7849553,16,1,下周开始打四个了;比22普通还简单;自信点。比传说冒险还简单;确实;论坛前几天不是还有个修炼场18e的魔道过了引导？;大胆点。比泰波尔斯引导还简单;比22普通还简单;比33普通还简单。我一身最高天没宠物的奶妈进去都一轮秒。全药打桩才50e。33冒;比超时空漩涡还简单;去碰一碰毒王模式的疯索伦;自信点。该打的都打了传说普通难度。当然要躲伤害。带雷米之类的。不然灾难号能被毒王毒死
7849671,16,2,春节的时候还好说。现在。错过等一年;春节套提升在哪里啊？小白不懂。只知道有宝珠;18年宠可以凑合用了。虽然强度也比20年的低了很多。;你的id很有年代感。是幻想玩家吗;是幻想玩家哈。不过实在太久远了。那时我好像还在上初中;20年没买太可惜了。我查了下我要是早回归一个月就买了;别玩 再起一个预约号玩预约;没事。至少能玩了。不至于被挡在团本门槛外面。剩下要做的就是买票刷深渊了。打普雷团可以拿很多票。建议每周去打两把。;刷3+3做传说（记忆之地、无底坑道）、2+2刷升级材料（超界普雷升级100用的）（痛苦地下室、黑暗神殿）。剩下的就是刷刷深渊（深渊票有钱可以拍卖行拉。没钱可以黎明、打团肝）。 以你的经济实力建议直接入手双至尊账号价格不超过3000。;先刷皇宫再刷传说;你要是跨1的话我能带带你;没活动送装备。春节套也没买。直接买一身传说过度。充钱深渊就行。反正最终也要全身史诗。如果做传说装备单号周期特别长。浪费pL。周年庆极有可能出新团本。从现在刷深渊。2个多月齐一身史诗套很快的
7849472,16,1,如题。之前团本。安图恩卢克普雷都是一堆手下。目前按照剧情希洛克复活就她一个。孤家寡人;到时候团本打不同形态的希洛克吗;。又或者和困难洞察一样把暴戾搜捕团复活了加强一下。一阶段限时攻坚。击败6个暴戾搜捕团的boss。如果在一定时间内没打死。索伦会把没打死的吃掉加强自己。然后用类似漩涡的方式两队攻坚或者四队攻坚;然后进入二阶段打本体。个人YY不知道可不可行[em84];真不想打希洛克。多么无辜的妹子。就不能帮助她吗。就像普雷本那样。一起打赫尔德那个贱女人。;悲鸣洞穴 那么多 骷髅啊虫子啊 变异就行;打开异次元裂缝摇人不就是了。这可是七权能之一啊;就是被索伦一开始就杀了的米拉兹的权能;有更多的魔枪士加入;可能会出现疯狂的人类背叛者。漩涡关羽的加强版或者出现协调圣人;一整个暴戾搜捕团感觉都要来守护希洛克了;内尔贝：末将在;是的 都打了这么多使徒了 冒险家再蠢应该也有几个看出二姐的不对劲了吧 不然这冒险家也别冒险了 这么蠢还叫冒险家呢;暗枪背叛者
